,unitId,id,unitEventTerm,state,unitEventGrade,eventActive,eventDate,comment,personId,universityId,enrollmentId,termsBefore_x,degreeId,type,degree,addendum,subjectId,name,fsoKey,college,enrollTerm,exmatTerm,exmatReason,termsBefore_y,oldUnitId,instanceLevel,instanceName,unitType,unitName,unitDate,rewardType,rewardAmount,grade,active,course_name,course_number,course_name_mode,unitDateSemester,relative_semester,study_duration,obtainedCredits,activity_name
19450,199245,108189,2019W,Bestanden,1.7,True,2019-10-02,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Einführung in die Technische Informatik', 'Einführung in die Technische Informatik', '1214958', 'Pflichtfach']",2013-02-27T00:00:00,CP,6.0,1.7,True,Einführung in die Technische Informatik,1214958,Technische Informatik,2012W,1,15,161.0,1214958
19451,199248,108190,2020S,Bestanden,1.7,True,2019-10-02,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Einführung in die angewandte Stochastik', 'Einführung in die angewandte Stochastik', '1112712', 'Pflichtfach']",2013-07-23T00:00:00,CP,6.0,1.7,True,Einführung in die angewandte Stochastik,1112712,Einfuehrung in die angewandte Stochastik,2013S,2,15,161.0,1112712
19452,199251,108191,2020S,Bestanden,3.0,True,2019-10-02,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Lineare Algebra I für Informatiker', 'Lineare Algebra I für Informatiker', '1115861', 'Pflichtfach']",2013-07-29T00:00:00,CP,6.0,3.0,True,Lineare Algebra I für Informatiker,1115861,Lineare Algebra,2013S,2,15,161.0,1115861
19453,199254,108192,2013S,Bestanden,2.0,True,2018-09-18,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Datenstrukturen und Algorithmen', 'Datenstrukturen und Algorithmen', '1211971', 'Pflichtfach']",2013-08-06T00:00:00,CP,8.0,2.0,True,Datenstrukturen und Algorithmen,1211971,Datenstrukturen und Algorithmen,2013S,2,15,161.0,1211971
19454,199257,108193,2013S,Bestanden,2.3,True,2018-09-18,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Formale Systeme, Automaten und Prozesse', 'Formale Systeme, Automaten und Prozesse', '1214961', 'Pflichtfach']",2013-08-13T00:00:00,CP,6.0,2.3,True,"Formale Systeme, Automaten und Prozesse",1214961,"Formale Systeme, Automaten, Prozesse",2013S,2,15,161.0,1214961
19455,199260,108194,2013S,Bestanden,2.0,True,2018-09-18,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Betriebssysteme und Systemsoftware', 'Betriebssysteme und Systemsoftware', '1214960', 'Pflichtfach']",2013-08-19T00:00:00,CP,6.0,2.0,True,Betriebssysteme und Systemsoftware,1214960,Betriebssysteme und Systemsoftware,2013S,2,15,161.0,1214960
19456,199263,108195,2019W,Bestanden,3.0,True,2020-01-08,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Softwaretechnik', 'Softwaretechnik', '1211965', 'Pflichtfach']",2014-02-14T00:00:00,CP,6.0,3.0,True,Softwaretechnik,1211965,Einfuehrung in die Softwaretechnik,2013W,3,15,161.0,1211965
19457,199267,108196,2019W,Nicht bestanden,5.0,False,2019-10-02,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Numerisches Rechnen', 'Numerisches Rechnen', '1110959', 'Wahlpflichtfach']",2014-02-20T00:00:00,CP,0.0,0.0,False,Numerisches Rechnen,1110959,Numerisches Rechnen,2013W,3,15,161.0,1110959
19458,199270,108197,2019W,Nicht bestanden,5.0,False,2019-10-02,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Berechenbarkeit und Komplexität (neu, WS)', 'Berechenbarkeit und Komplexität (neu, WS)', '1212004', 'Pflichtfach']",2014-02-28T00:00:00,CP,0.0,0.0,False,"Berechenbarkeit und Komplexität (neu, WS)",1212004,Berechenbarkeit und Komplexitaet,2013W,3,15,161.0,1212004
19459,199273,108198,2013W,Bestanden,3.0,True,2018-09-18,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Modellbasierte Softwareentwicklung', 'Modellbasierte Softwareentwicklung', '1215686', 'Wahlpflichtfach']",2014-03-17T00:00:00,CP,6.0,3.0,True,Modellbasierte Softwareentwicklung,1215686,Modellbasierte Softwareentwicklung,2013W,3,15,161.0,placeholder
19460,199274,108199,2019W,Nicht bestanden,5.0,False,2019-10-02,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Numerisches Rechnen', 'Numerisches Rechnen', '1110959', 'Wahlpflichtfach']",2014-03-18T00:00:00,CP,0.0,0.0,False,Numerisches Rechnen,1110959,Numerisches Rechnen,2013W,3,15,161.0,1110959
19461,199275,108200,2019W,Nicht bestanden,5.0,False,2019-10-02,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Berechenbarkeit und Komplexität (neu, WS)', 'Berechenbarkeit und Komplexität (neu, WS)', '1212004', 'Pflichtfach']",2014-03-27T00:00:00,CP,0.0,0.0,False,"Berechenbarkeit und Komplexität (neu, WS)",1212004,Berechenbarkeit und Komplexitaet,2013W,3,15,161.0,1212004
19462,199278,108201,2014S,Bestanden,0.0,True,2019-10-08,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Praktikum Systemprogrammierung', 'Praktikum Systemprogrammierung', '1211967', 'Pflichtfach']",2014-07-16T00:00:00,CP,8.0,0.0,True,Praktikum Systemprogrammierung,1211967,Praktikum Systemprogrammierung,2014S,4,15,161.0,1211967
19463,199283,108204,2019W,Bestanden,4.0,True,2019-10-02,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Berechenbarkeit und Komplexität (neu, WS)', 'Berechenbarkeit und Komplexität (neu, WS)', '1212004', 'Pflichtfach']",2015-02-27T00:00:00,CP,7.0,4.0,True,"Berechenbarkeit und Komplexität (neu, WS)",1212004,Berechenbarkeit und Komplexitaet,2014W,5,15,161.0,1212004
19464,199284,108205,2019W,Bestanden,4.0,True,2019-10-02,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Numerisches Rechnen', 'Numerisches Rechnen', '1110959', 'Wahlpflichtfach']",2015-03-17T00:00:00,CP,6.0,4.0,True,Numerisches Rechnen,1110959,Numerisches Rechnen,2014W,5,15,161.0,1110959
19465,199287,108206,2014W,Bestanden,3.7,True,2018-09-18,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Internes Rechnungswesen und Buchführung', 'Internes Rechnungswesen und Buchführung', '8015050', 'Wahlpflichtfach']",2015-03-24T00:00:00,CP,4.0,3.7,True,Internes Rechnungswesen und Buchführung,8015050,Internes Rechnungswesen und Buchfuehrung / Rechnungswesen,2014W,5,15,161.0,placeholder
19466,199290,108207,2014W,Bestanden,2.0,True,2018-09-18,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Software-Projektpraktikum', 'Software-Projektpraktikum', '1211973', 'Pflichtfach']",2015-03-31T00:00:00,CP,6.0,2.0,True,Software-Projektpraktikum,1211973,Software - Projektpraktikum,2014W,5,15,161.0,1211973
19467,199293,108208,2015S,Bestanden,4.0,True,2018-09-18,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Datenkommunikation und Sicherheit', 'Datenkommunikation und Sicherheit', '1211972', 'Pflichtfach']",2015-07-22T00:00:00,CP,6.0,4.0,True,Datenkommunikation und Sicherheit,1211972,Datenkommunikation und Sicherheit,2015S,6,15,161.0,1211972
19468,199296,108209,2015S,Bestanden,4.0,True,2018-09-18,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Datenbanken und Informationssysteme', 'Datenbanken und Informationssysteme', '1211969', 'Pflichtfach']",2015-09-21T00:00:00,CP,6.0,4.0,True,Datenbanken und Informationssysteme,1211969,Datenbanken und Informationssysteme,2015S,6,15,161.0,1211969
19469,199303,108212,2015W,Bestanden,3.3,True,2018-09-18,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Einführung in die Betriebswirtschaftslehre', 'Einführung in die Betriebswirtschaftslehre', '8015059', 'Wahlpflichtfach']",2016-02-17T00:00:00,CP,6.0,3.3,True,Einführung in die Betriebswirtschaftslehre,8015059,Einfuehrung in die Betriebswirtschaftslehre,2015W,7,15,161.0,placeholder
19470,199313,108215,2019W,Bestanden,3.7,True,2020-04-22,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Einführung in High-Performance Computing (neu WS 15/16)', 'Einführung in High-Performance Computing (neu WS 15/16)', '1215720', 'Wahlpflichtfach']",2017-02-13T00:00:00,CP,6.0,3.7,True,Einführung in High-Performance Computing (neu WS 15/16),1215720,Einfuehrung in High-Performance Computing (neu WS 15/16),2016W,9,15,161.0,placeholder
19471,199316,108216,2016W,Bestanden,4.0,True,2018-09-18,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Entscheidungslehre', 'Entscheidungslehre', '8013176', 'Wahlpflichtfach']",2017-02-20T00:00:00,CP,6.0,4.0,True,Entscheidungslehre,8013176,Entscheidungslehre,2016W,9,15,161.0,placeholder
19472,199319,108217,2019W,Bestanden,3.0,True,2019-10-02,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Effiziente Algorithmen (WS)', 'Effiziente Algorithmen (WS)', '1211977', 'Wahlpflichtfach']",2017-02-21T00:00:00,CP,6.0,3.0,True,Effiziente Algorithmen (WS),1211977,Effiziente Algorithmen (WS),2016W,9,15,161.0,placeholder
19473,199328,108222,2019W,Nicht bestanden,5.0,True,2020-04-22,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Communication Systems Engineering', 'Communication Systems Engineering', '1212349', 'Wahlpflichtfach']",2018-02-08T00:00:00,CP,0.0,5.0,True,Communication Systems Engineering,1212349,Communication Systems Engineering,2017W,11,15,161.0,placeholder
19474,199332,108224,2018S,Bestanden,3.7,True,2019-12-17,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Eingebettete Systeme', 'Eingebettete Systeme', '1215690', 'Wahlpflichtfach']",2018-07-31T00:00:00,CP,6.0,3.7,True,Eingebettete Systeme,1215690,Einfuehrung in eingebettete Systeme,2018S,12,15,161.0,placeholder
19475,199335,108225,2018S,Bestanden,3.3,True,2018-11-22,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Quantitative Methoden (Operations Research)', 'Quantitative Methoden (Operations Research)', '8015049', 'Wahlpflichtfach']",2018-08-20T00:00:00,CP,6.0,3.3,True,Quantitative Methoden (Operations Research),8015049,Quantitative Methoden (Operations Research),2018S,12,15,161.0,placeholder
19476,199337,108227,2020S,Nicht bestanden,5.0,False,2019-10-02,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Mathematische Logik', 'Mathematische Logik', '1113004', 'Pflichtfach']",2018-09-18T00:00:00,CP,0.0,0.0,False,Mathematische Logik,1113004,Mathematische Logik,2018S,12,15,161.0,1113004
19477,199338,108228,2020S,Bestanden,4.0,True,2019-10-02,,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Mathematische Logik', 'Mathematische Logik', '1113004', 'Pflichtfach']",2018-10-25T00:00:00,CP,7.0,4.0,True,Mathematische Logik,1113004,Mathematische Logik,2018S,12,15,161.0,1113004
19478,199341,108229,2018W,Nicht bestanden,5.0,False,2020-01-23,nicht erschienen,RWTH-140761,0,932,,1497,1,Bachelor of Science,,1475,Informatik,79,,2012W,2019W,17,0.0,,,Prüfungstermin,,"['Ausgesuchte Themen zur Eingebetteten Software', 'Ausgesuchte Themen zur Eingebetteten Software', '1211974', 'Pflichtfach']",2019-02-24T00:00:00,CP,0.0,0.0,True,Ausgesuchte Themen zur Eingebetteten Software,1211974,Seminar,2018W,13,15,161.0,1211974
20748,221351,123677,2017W,Bestanden,0.0,True,2018-09-18,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Mentoring in der Informatik', 'Mentoring in der Informatik', '1214959', 'Pflichtfach']",2018-01-19T00:00:00,CP,1.0,0.0,True,Mentoring in der Informatik,1214959,Mentoring,2017W,1,6,165.0,1214959
20749,221355,123678,2017W,Bestanden,3.0,False,2020-11-02,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Analysis für Informatiker', 'Analysis für Informatiker', '1114971', 'Pflichtfach']",2018-02-08T00:00:00,CP,0.0,0.0,False,Analysis für Informatiker,1114971,Analysis fuer Informatiker,2017W,1,6,165.0,1114971
20750,221357,123679,2019W,Gestrichen,0.0,True,2020-11-02,Note gestrichen,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Analysis für Informatiker (WS)', 'Analysis für Informatiker (WS)', '1114971', 'Pflichtfach']",2018-02-08T00:00:00,CP,8.0,0.0,True,Analysis für Informatiker (WS),1114971,Analysis fuer Informatiker,2017W,1,6,165.0,1114971
20751,221360,123680,2019W,Bestanden,3.3,True,2020-07-13,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Diskrete Strukturen', 'Diskrete Strukturen', '1115472', 'Pflichtfach']",2018-02-17T00:00:00,CP,6.0,3.3,True,Diskrete Strukturen,1115472,Diskrete Strukturen,2017W,1,6,165.0,1115472
20752,221363,123681,2019W,Bestanden,2.3,True,2020-06-12,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Einführung in die Technische Informatik', 'Einführung in die Technische Informatik', '1214958', 'Pflichtfach']",2018-02-27T00:00:00,CP,6.0,2.3,True,Einführung in die Technische Informatik,1214958,Technische Informatik,2017W,1,6,165.0,1214958
20753,221366,123682,2019W,Bestanden,3.0,True,2019-10-03,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Programmierung', 'Programmierung', '1214957', 'Pflichtfach']",2018-03-19T00:00:00,CP,8.0,3.0,True,Programmierung,1214957,Programmierung,2017W,1,6,165.0,1214957
20754,221369,123683,2020S,Bestanden,2.0,True,2020-09-22,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Einführung in die angewandte Stochastik', 'Einführung in die angewandte Stochastik', '1112712', 'Pflichtfach']",2018-07-26T00:00:00,CP,6.0,2.0,True,Einführung in die angewandte Stochastik,1112712,Einfuehrung in die angewandte Stochastik,2018S,2,6,165.0,1112712
20755,221372,123684,2020S,Bestanden,1.7,True,2020-10-05,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Lineare Algebra I für Informatiker', 'Lineare Algebra I für Informatiker', '1115861', 'Pflichtfach']",2018-08-01T00:00:00,CP,6.0,1.7,True,Lineare Algebra I für Informatiker,1115861,Lineare Algebra,2018S,2,6,165.0,1115861
20756,221375,123685,2018S,Gestrichen,0.0,True,2020-11-02,Note gestrichen,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Datenstrukturen und Algorithmen', 'Datenstrukturen und Algorithmen', '1211971', 'Pflichtfach']",2018-08-13T00:00:00,CP,8.0,0.0,True,Datenstrukturen und Algorithmen,1211971,Datenstrukturen und Algorithmen,2018S,2,6,165.0,1211971
20757,221378,123687,2018S,Bestanden,2.0,True,2020-11-09,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Betriebssysteme und Systemsoftware', 'Betriebssysteme und Systemsoftware', '1214960', 'Pflichtfach']",2018-08-27T00:00:00,CP,6.0,2.0,True,Betriebssysteme und Systemsoftware,1214960,Betriebssysteme und Systemsoftware,2018S,2,6,165.0,1214960
20758,221381,123688,2018S,Bestanden,2.3,True,2020-10-05,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Formale Systeme, Automaten, Prozesse', 'Formale Systeme, Automaten, Prozesse', '1214961', 'Pflichtfach']",2018-09-19T00:00:00,CP,6.0,2.3,True,"Formale Systeme, Automaten, Prozesse",1214961,"Formale Systeme, Automaten, Prozesse",2018S,2,6,165.0,1214961
20759,221384,123689,2018W,Bestanden,0.0,True,2020-09-15,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Systemprogrammierung Gruppen', 'Systemprogrammierung Gruppen', '1211967', 'Pflichtfach']",2019-01-21T00:00:00,CP,8.0,0.0,True,Systemprogrammierung Gruppen,1211967,Praktikum Systemprogrammierung,2018W,3,6,165.0,1211967
20760,221387,123690,2018W,Bestanden,1.0,True,2019-04-02,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Proseminar: Best Practices of Modern and Efficient Software Engineering', 'Proseminar: Best Practices of Modern and Efficient Software Engineering', '1211968', 'Pflichtfach']",2019-02-01T00:00:00,CP,3.0,1.0,True,Proseminar: Best Practices of Modern and Efficient Software Engineering,1211968,Einfuehrung in das wissenschaftliche Arbeiten (Proseminar),2018W,3,6,165.0,1211968
20761,221391,123691,2018W,Bestanden,1.7,True,2020-07-21,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Einführung in die Betriebswirtschaftslehre', 'Einführung in die Betriebswirtschaftslehre', '8015059', 'Wahlpflichtfach']",2019-02-06T00:00:00,CP,6.0,1.7,True,Einführung in die Betriebswirtschaftslehre,8015059,Einfuehrung in die Betriebswirtschaftslehre,2018W,3,6,165.0,placeholder
20762,221400,123694,2018W,Gestrichen,0.0,True,2020-11-02,Note gestrichen,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Berechenbarkeit und Komplexität (neu, WS)', 'Berechenbarkeit und Komplexität (neu, WS)', '1212004', 'Pflichtfach']",2019-02-19T00:00:00,CP,7.0,0.0,True,"Berechenbarkeit und Komplexität (neu, WS)",1212004,Berechenbarkeit und Komplexitaet,2018W,3,6,165.0,1212004
20763,221403,123696,2018W,Bestanden,2.3,True,2020-09-15,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Softwaretechnik', 'Softwaretechnik', '1211965', 'Pflichtfach']",2019-02-27T00:00:00,CP,6.0,2.3,True,Softwaretechnik,1211965,Einfuehrung in die Softwaretechnik,2018W,3,6,165.0,1211965
20764,221408,123699,2019S,Bestanden,1.3,True,2020-09-28,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Formal Aspects of Software and Systems Engineering', 'Formal Aspects of Software and Systems Engineering', '1211974', 'Pflichtfach']",2019-06-28T00:00:00,CP,5.0,1.3,True,Formal Aspects of Software and Systems Engineering,1211974,Seminar,2019S,4,6,165.0,1211974
20765,221411,123700,2019S,Bestanden,1.7,True,2020-10-20,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Datenkommunikation und Sicherheit', 'Datenkommunikation und Sicherheit', '1211972', 'Pflichtfach']",2019-07-15T00:00:00,CP,6.0,1.7,True,Datenkommunikation und Sicherheit,1211972,Datenkommunikation und Sicherheit,2019S,4,6,165.0,1211972
20766,221420,123703,2019S,Bestanden,1.7,True,2020-11-02,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Datenbanken und Informationssysteme', 'Datenbanken und Informationssysteme', '1211969', 'Pflichtfach']",2019-07-26T00:00:00,CP,6.0,1.7,True,Datenbanken und Informationssysteme,1211969,Datenbanken und Informationssysteme,2019S,4,6,165.0,1211969
20767,221426,123705,2019S,Bestanden,2.3,True,2020-10-13,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Mathematische Logik', 'Mathematische Logik', '1113004', 'Pflichtfach']",2019-08-24T00:00:00,CP,7.0,2.3,True,Mathematische Logik,1113004,Mathematische Logik,2019S,4,6,165.0,1113004
20768,221430,123707,2019S,Bestanden,3.0,True,2020-10-20,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Quantitative Methoden (OR) (WIWI B)', 'Quantitative Methoden (OR) (WIWI B)', '8015049', 'Wahlpflichtfach']",2019-09-28T00:00:00,CP,6.0,3.0,True,Quantitative Methoden (OR) (WIWI B),8015049,Quantitative Methoden (Operations Research),2019S,4,6,165.0,placeholder
20769,221433,123708,2019S,Bestanden,1.3,True,2020-11-02,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Autonomous Driving Lab', 'Autonomous Driving Lab', '1211973', 'Pflichtfach']",2019-09-30T00:00:00,CP,6.0,1.3,True,Autonomous Driving Lab,1211973,Software - Projektpraktikum,2019S,4,6,165.0,1211973
20770,221436,123710,2019W,Bestanden,2.3,True,2020-07-07,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Internes Rechnungswesen und Buchführung / Rechnungswesen', 'Internes Rechnungswesen und Buchführung / Rechnungswesen', '8014709', 'Wahlpflichtfach']",2020-02-03T00:00:00,CP,4.0,2.3,True,Internes Rechnungswesen und Buchführung / Rechnungswesen,8014709,Buchfuehrung und Internes Rechnungswesen,2019W,5,6,165.0,placeholder
20771,221445,123715,2019W,Bestanden,2.7,True,2020-09-24,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Entscheidungslehre', 'Entscheidungslehre', '8013176', 'Wahlpflichtfach']",2020-03-10T00:00:00,CP,6.0,2.7,True,Entscheidungslehre,8013176,Entscheidungslehre,2019W,5,6,165.0,placeholder
20772,221450,123718,2019W,Bestanden,0.0,True,2020-05-01,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Mentoring Informatik NTW', 'Mentoring Informatik NTW', '1220643', 'Wahlpflichtfach']",2020-03-23T00:00:00,CP,4.0,0.0,True,Mentoring Informatik NTW,1220643,Mentoring Informatik NTW,2019W,5,6,165.0,placeholder
20773,221451,123719,2019W,Bestanden,3.0,True,2020-06-03,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Einführung in Webtechnologien', 'Einführung in Webtechnologien', '1211914', 'Wahlpflichtfach']",2020-05-26T00:00:00,CP,6.0,3.0,True,Einführung in Webtechnologien,1211914,Einfuehrung in Webtechnologien,2020S,6,6,165.0,placeholder
20774,221452,123720,2019W,Gestrichen,0.0,True,2020-11-02,Note gestrichen,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Introduction to Artificial Intelligence', 'Introduction to Artificial Intelligence', '1215694', 'Wahlpflichtfach']",2020-05-30T00:00:00,CP,6.0,0.0,True,Introduction to Artificial Intelligence,1215694,Introduction to Artificial Intelligence,2020S,6,6,165.0,placeholder
20775,221458,123723,2020S,Bestanden,1.0,True,2020-10-12,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Einführung in eingebettete Systeme', 'Einführung in eingebettete Systeme', '1215690', 'Wahlpflichtfach']",2020-07-28T00:00:00,CP,6.0,1.0,True,Einführung in eingebettete Systeme,1215690,Einfuehrung in eingebettete Systeme,2020S,6,6,165.0,placeholder
20776,221464,123725,2020S,Bestanden,2.3,True,2020-10-12,,RWTH-192568,0,1073,,1673,1,Bachelor of Science,,1651,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Modellierung und Analyse hybrider Systeme', 'Modellierung und Analyse hybrider Systeme', '1212339', 'Wahlpflichtfach']",2020-08-21T00:00:00,CP,6.0,2.3,True,Modellierung und Analyse hybrider Systeme,1212339,Modellierung und Analyse hybrider Systeme,2020S,6,6,165.0,placeholder
21306,228783,129455,2017W,Bestanden,0.0,True,2018-09-18,,RWTH-151630,0,1100,,1716,1,Bachelor of Science,,1694,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Mentoring in der Informatik', 'Mentoring in der Informatik', '1214959', 'Pflichtfach']",2018-01-19T00:00:00,CP,1.0,0.0,True,Mentoring in der Informatik,1214959,Mentoring,2017W,1,6,159.0,1214959
21307,228787,129456,2017W,Bestanden,3.0,False,2020-12-17,,RWTH-151630,0,1100,,1716,1,Bachelor of Science,,1694,Informatik,79,,2017W,2020S,17,0.0,,,Prüfungstermin,,"['Analysis für Informatiker', 'Analysis für Informatiker', '1114971', 'Pflichtfach']",2018-02-08T00:00:00,CP,0.0,0.0,False,Analysis für Informatiker,1114971,Analysis fuer Informatiker,2017W,1,6,159.0,1114971
